Open,High,Low,Close,Volume,open Time,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume
1693822500000,25947.27000000,25947.28000000,25939.00000000,25939.00000000,52.25392000,1693822799999,1355512.86962970,1382,23.76879000,616549.89540710,0
1693822800000,25939.01000000,25939.01000000,25931.87000000,25934.88000000,37.37673000,1693823099999,969390.53432060,1416,21.11494000,547635.82370770,0
1693823100000,25934.87000000,25939.30000000,25934.87000000,25939.30000000,34.77444000,1693823399999,901992.45936000,1263,14.85111000,385208.78465440,0
1693823400000,25939.30000000,25947.40000000,25914.03000000,25914.04000000,104.68773000,1693823699999,2714950.03462230,2207,27.21342000,705760.60122870,0
1693823700000,25914.04000000,25929.41000000,25867.07000000,25908.39000000,282.11529000,1693823999999,7306954.27718320,4464,97.98174000,2537519.15401060,0
1693824000000,25908.39000000,25912.65000000,25883.79000000,25890.13000000,116.45313000,1693824299999,3015652.48145520,2312,56.94502000,1474614.82228430,0
1693824300000,25890.14000000,25907.23000000,25880.99000000,25907.23000000,74.10816000,1693824599999,1918668.31397430,2358,34.36654000,889845.73479440,0
1693824600000,25907.22000000,25914.75000000,25904.01000000,25906.61000000,74.40570000,1693824899999,1927857.64126060,1820,28.98065000,750866.60828830,0
1693824900000,25906.60000000,25911.90000000,25902.63000000,25907.79000000,78.42161000,1693825199999,2031739.70447170,2005,37.11180000,961444.49716320,0
1693825200000,25907.80000000,25931.46000000,25907.79000000,25921.17000000,111.72206000,1693825499999,2896253.43620480,2453,75.55819000,1958705.72412040,0
1693825500000,25921.17000000,25933.38000000,25913.66000000,25933.38000000,57.04506000,1693825799999,1478669.00182790,1796,33.72572000,874198.53119110,0
1693825800000,25933.37000000,25942.28000000,25918.47000000,25918.47000000,77.31823000,1693826099999,2005134.36143440,2236,23.11363000,599437.61037210,0
1693826100000,25918.47000000,25918.48000000,25865.57000000,25890.37000000,184.61225000,1693826399999,4778606.43535340,3131,66.15792000,1711979.87522990,0
1693826400000,25890.38000000,25904.00000000,25880.10000000,25887.32000000,74.46251000,1693826699999,1927968.76116440,2315,27.60107000,714601.35489350,0
1693826700000,25887.31000000,25893.19000000,25866.68000000,25881.77000000,101.96455000,1693826999999,2638883.90054540,2886,40.95792000,1059998.06265620,0
1693827000000,25881.77000000,25899.35000000,25879.19000000,25892.49000000,56.38141000,1693827299999,1459613.42466260,2267,28.42663000,735914.69054230,0
1693827300000,25892.49000000,25912.40000000,25892.48000000,25909.01000000,48.61519000,1693827599999,1259349.59029060,1922,27.80514000,720248.70615130,0
1693827600000,25909.01000000,25919.09000000,25906.20000000,25919.08000000,47.33629000,1693827899999,1226523.21144440,1655,30.18271000,782091.09423990,0
1693827900000,25919.08000000,25919.09000000,25902.83000000,25908.10000000,68.14539000,1693828199999,1765587.39591400,1805,26.76996000,693532.01172870,0
1693828200000,25908.09000000,25913.33000000,25898.05000000,25907.51000000,71.65792000,1693828499999,1856232.92056110,1942,38.87922000,1007115.16912680,0
1693828500000,25907.51000000,25907.52000000,25892.49000000,25892.49000000,52.05723000,1693828799999,1348268.59237170,1747,15.90409000,411927.02721010,0
1693828800000,25892.49000000,25893.55000000,25882.69000000,25893.54000000,68.31951000,1693829099999,1768553.27310580,2166,31.59730000,817913.68099210,0
1693829100000,25893.54000000,25902.29000000,25875.25000000,25879.52000000,86.99382000,1693829399999,2252148.85341920,2356,28.67094000,742246.92296770,0
1693829400000,25879.53000000,25883.02000000,25840.00000000,25873.18000000,209.51472000,1693829699999,5418424.28516270,4093,67.56744000,1747315.14948640,0
1693829700000,25873.17000000,25874.73000000,25815.00000000,25839.04000000,218.98889000,1693829999999,5660147.86946880,4144,43.97424000,1136467.57331240,0
1693830000000,25839.05000000,25862.64000000,25835.42000000,25858.82000000,93.91525000,1693830299999,2427465.27527500,2500,49.97712000,1291638.46208770,0
1693830300000,25858.82000000,25880.76000000,25854.54000000,25880.75000000,80.38751000,1693830599999,2079463.00395270,2315,34.07233000,881395.88512020,0
1693830600000,25880.76000000,25887.05000000,25870.20000000,25887.04000000,72.22584000,1693830899999,1869122.52683000,2023,28.72376000,743347.63299750,0
1693830900000,25887.04000000,25887.05000000,25862.40000000,25866.94000000,58.37435000,1693831199999,1510647.55235860,1959,28.40225000,735010.12868100,0
1693831200000,25866.94000000,25873.91000000,25850.00000000,25860.41000000,71.68164000,1693831499999,1853652.63537370,2120,29.25938000,756611.83753210,0
1693831500000,25860.42000000,25860.42000000,25835.38000000,25848.71000000,78.48232000,1693831799999,2028355.61118170,2683,30.59850000,790751.50647970,0
1693831800000,25848.71000000,25848.71000000,25830.46000000,25843.35000000,106.36407000,1693832099999,2748114.84652200,2919,42.11895000,1088173.10439820,0
1693832100000,25843.35000000,25859.34000000,25843.35000000,25858.38000000,70.47688000,1693832399999,1822153.57864020,2245,34.00341000,879131.02303720,0
1693832400000,25858.37000000,25867.86000000,25842.01000000,25867.85000000,67.23638000,1693832699999,1738204.06699650,2393,30.04849000,776885.31440370,0
1693832700000,25867.85000000,25886.03000000,25867.85000000,25878.25000000,66.39600000,1693832999999,1718106.16984690,2397,29.43245000,761570.51065970,0
1693833000000,25878.25000000,25889.94000000,25878.24000000,25889.93000000,68.68475000,1693833299999,1777934.23644860,2047,34.58059000,895081.66894260,0
1693833300000,25889.93000000,25897.28000000,25884.76000000,25892.46000000,71.77034000,1693833599999,1858306.35370070,2588,30.96659000,801789.77119870,0
1693833600000,25892.47000000,25896.31000000,25885.00000000,25893.58000000,66.29030000,1693833899999,1716400.40496150,2001,36.32912000,940659.80267530,0
1693833900000,25893.59000000,25911.75000000,25893.58000000,25908.10000000,68.53598000,1693834199999,1775380.33430350,2556,41.97664000,1087332.73687960,0
1693834200000,25908.11000000,25908.11000000,25890.16000000,25892.22000000,90.60138000,1693834499999,2346135.53197730,2099,23.13216000,598975.25917380,0
1693834500000,25892.22000000,25893.90000000,25884.04000000,25884.90000000,90.92154000,1693834799999,2354062.58753050,1889,18.25343000,472567.04153120,0
1693834800000,25884.90000000,25908.11000000,25882.68000000,25908.10000000,87.91538000,1693835099999,2276463.69426390,2708,65.02763000,1683905.65628400,0
1693835100000,25908.10000000,25909.75000000,25888.43000000,25898.01000000,68.81045000,1693835399999,1781961.10791090,2128,25.09675000,649912.76601860,0
1693835400000,25898.02000000,25898.02000000,25891.76000000,25892.03000000,32.77785000,1693835699999,848789.84233130,1525,9.02703000,233746.53596300,0
1693835700000,25892.03000000,25892.03000000,25880.00000000,25883.35000000,46.39415000,1693835999999,1200872.24304690,1654,24.11891000,624258.95521090,0
1693836000000,25883.34000000,25890.47000000,25883.34000000,25885.00000000,45.49559000,1693836299999,1177805.28601280,1898,15.41833000,399144.07270120,0
1693836300000,25885.01000000,25885.01000000,25867.64000000,25876.73000000,50.87699000,1693836599999,1316410.58236770,1746,13.64859000,353139.83642350,0
1693836600000,25876.72000000,25902.86000000,25876.72000000,25902.86000000,52.26279000,1693836899999,1353317.67050170,1714,33.68666000,872261.15242160,0
1693836900000,25902.86000000,25909.21000000,25901.58000000,25908.16000000,55.36702000,1693837199999,1434321.85973430,1885,27.56361000,714026.72626560,0
1693837200000,25908.16000000,25908.16000000,25892.27000000,25894.21000000,39.95031000,1693837499999,1034803.18299450,1492,10.64626000,275738.47604110,0
1693837500000,25894.21000000,25898.92000000,25872.00000000,25878.59000000,57.08004000,1693837799999,1477513.82628520,1832,25.75885000,666707.24102690,0
1693837800000,25878.59000000,25896.48000000,25876.37000000,25896.47000000,61.28442000,1693838099999,1586330.57493830,1828,42.59347000,1102516.10232090,0
1693838100000,25896.47000000,25897.62000000,25888.82000000,25892.16000000,57.24898000,1693838399999,1482430.41162090,2071,18.51813000,479518.59723160,0
1693838400000,25892.16000000,25892.16000000,25883.44000000,25887.51000000,43.88741000,1693838699999,1136076.90592030,1698,18.59851000,481428.29864500,0
1693838700000,25887.50000000,25887.51000000,25868.25000000,25869.43000000,53.56051000,1693838999999,1385871.51801310,1852,18.14327000,469414.06891010,0
1693839000000,25869.42000000,25869.43000000,25830.83000000,25845.06000000,116.01064000,1693839299999,2998494.08896810,2848,43.10361000,1113980.02641380,0
1693839300000,25845.06000000,25858.88000000,25839.29000000,25854.41000000,56.70932000,1693839599999,1466088.75877070,2212,24.06277000,622080.50485350,0
1693839600000,25854.40000000,25875.61000000,25838.50000000,25875.60000000,104.52388000,1693839899999,2702449.14996500,2960,63.24051000,1635165.78657720,0
1693839900000,25875.61000000,25875.61000000,25763.20000000,25802.86000000,500.18461000,1693840199999,12906008.95108280,7773,193.93074000,5001751.44494120,0
1693840200000,25802.86000000,25806.43000000,25717.04000000,25790.87000000,646.93676000,1693840499999,16662236.31353410,9575,291.57710000,7509462.84401690,0
1693840500000,25790.87000000,25825.00000000,25759.04000000,25759.04000000,209.50610000,1693840799999,5402631.64504070,4736,102.85096000,2652374.06963590,0
1693840800000,25759.04000000,25780.00000000,25745.82000000,25778.52000000,154.41277000,1693841099999,3978005.74914400,3929,57.01798000,1468870.54530870,0
1693841100000,25778.52000000,25835.03000000,25778.52000000,25821.51000000,211.12327000,1693841399999,5448617.25900660,4099,123.22348000,3179704.43725130,0
1693841400000,25821.50000000,25897.06000000,25821.50000000,25897.06000000,177.92966000,1693841699999,4600075.22894940,4537,112.29510000,2902773.21726400,0
1693841700000,25897.06000000,25966.80000000,25871.06000000,25871.06000000,377.04894000,1693841999999,9775851.67725810,6787,184.71020000,4789339.07394860,0
1693842000000,25871.07000000,25879.93000000,25770.00000000,25797.41000000,290.82460000,1693842299999,7510447.45450340,6760,123.52421000,3190164.31215800,0
1693842300000,25797.40000000,25846.99000000,25768.00000000,25815.72000000,248.51313000,1693842599999,6412974.28020440,5221,153.37033000,3957815.82204050,0
1693842600000,25815.72000000,25833.55000000,25797.14000000,25815.01000000,111.66654000,1693842899999,2882334.07495220,3441,52.94535000,1366514.89183000,0
1693842900000,25815.00000000,25832.25000000,25801.67000000,25814.23000000,83.07569000,1693843199999,2144763.21584180,3194,35.85005000,925470.95263450,0
1693843200000,25814.24000000,25833.38000000,25812.42000000,25828.99000000,80.84525000,1693843499999,2087770.61475540,3436,39.91442000,1030722.90993310,0
1693843500000,25828.99000000,25879.37000000,25828.99000000,25865.89000000,172.63546000,1693843799999,4463130.56844380,3710,104.04031000,2689415.40487850,0
1693843800000,25865.89000000,25868.85000000,25837.95000000,25837.96000000,84.00655000,1693844099999,2172074.09480670,2809,40.30976000,1042232.65681990,0
1693844100000,25837.95000000,25849.41000000,25821.86000000,25823.23000000,66.97288000,1693844399999,1730153.35615970,2633,22.24690000,574652.88507440,0
1693844400000,25823.23000000,25857.58000000,25810.00000000,25855.47000000,60.35759000,1693844699999,1558995.13896340,2926,25.36704000,655234.88209030,0
1693844700000,25855.46000000,25858.00000000,25832.10000000,25846.87000000,55.18556000,1693844999999,1426244.46949910,2340,31.79053000,821602.15222660,0
1693845000000,25846.87000000,25856.21000000,25835.45000000,25838.78000000,65.15911000,1693845299999,1683871.12334360,2388,28.79139000,744006.27547330,0
1693845300000,25838.77000000,25849.51000000,25836.95000000,25840.01000000,44.16738000,1693845599999,1141383.61591690,1674,25.02019000,646570.78617980,0
1693845600000,25840.00000000,25854.69000000,25839.45000000,25848.95000000,50.08981000,1693845899999,1294711.42343050,1681,26.25110000,678485.37025110,0
1693845900000,25848.96000000,25857.39000000,25841.80000000,25852.37000000,39.24430000,1693846199999,1014555.41598890,1775,13.44470000,347562.30733610,0
1693846200000,25852.37000000,25852.38000000,25840.41000000,25849.35000000,35.04778000,1693846499999,905858.35903620,1538,21.36771000,552257.83347130,0
1693846500000,25849.35000000,25866.44000000,25849.35000000,25864.08000000,34.97454000,1693846799999,904349.93127580,1552,17.39020000,449634.88575830,0
1693846800000,25864.08000000,25866.44000000,25858.37000000,25860.16000000,30.27520000,1693847099999,782975.21071080,1556,15.88901000,410920.85600680,0
1693847100000,25860.17000000,25860.17000000,25850.47000000,25855.94000000,41.82917000,1693847399999,1081415.86779980,1993,16.49537000,426443.47638280,0
1693847400000,25855.94000000,25929.99000000,25855.93000000,25917.06000000,122.53673000,1693847699999,3173831.14439860,3849,90.36396000,2340308.32792340,0
1693847700000,25917.06000000,25941.48000000,25892.19000000,25893.71000000,96.95795000,1693847999999,2512992.04789580,3580,45.27513000,1173648.99454910,0
1693848000000,25893.72000000,25908.93000000,25884.48000000,25888.60000000,82.97057000,1693848299999,2148771.25019530,2396,37.82216000,979518.69891390,0
1693848300000,25888.60000000,25893.86000000,25864.13000000,25883.33000000,75.06838000,1693848599999,1942752.34608840,2453,29.02298000,751066.21525410,0
1693848600000,25883.32000000,25883.33000000,25868.34000000,25875.51000000,45.61027000,1693848899999,1180157.46823350,1669,16.93058000,438046.64709660,0
1693848900000,25875.52000000,25893.97000000,25875.51000000,25881.65000000,52.52336000,1693849199999,1359621.44150870,1857,15.49197000,401006.87376420,0
1693849200000,25881.65000000,25901.30000000,25880.81000000,25883.08000000,62.61762000,1693849499999,1621308.86260820,1881,29.54702000,765067.69939700,0
1693849500000,25883.09000000,25914.07000000,25883.08000000,25906.62000000,56.15773000,1693849799999,1454554.91349990,1843,38.11436000,987145.49703230,0
1693849800000,25906.62000000,25913.99000000,25892.32000000,25908.30000000,37.24156000,1693850099999,964719.06904430,1861,17.02128000,440931.97512380,0
1693850100000,25908.29000000,25910.15000000,25905.80000000,25907.48000000,26.02488000,1693850399999,674247.14026390,1365,12.42493000,321899.17720040,0
1693850400000,25907.47000000,25917.89000000,25907.47000000,25917.89000000,25.95138000,1693850699999,672550.56031280,1554,13.00714000,337088.38502600,0
1693850700000,25917.88000000,25917.89000000,25887.75000000,25890.36000000,59.82921000,1693850999999,1549742.43333310,1657,13.93152000,360848.82431210,0
1693851000000,25890.37000000,25892.29000000,25887.31000000,25891.43000000,32.14568000,1693851299999,832260.03215200,1316,10.90722000,282389.07781170,0
1693851300000,25891.42000000,25904.25000000,25886.45000000,25901.30000000,43.01381000,1693851599999,1113981.26876400,1516,27.52978000,712988.43083190,0
1693851600000,25901.30000000,25915.00000000,25901.29000000,25904.06000000,63.88517000,1693851899999,1655253.30143490,1799,31.13620000,806691.75646180,0
1693851900000,25904.07000000,25904.13000000,25893.02000000,25900.56000000,92.27883000,1693852199999,2389895.15028120,2343,48.46133000,1255004.20378060,0
1693852200000,25900.57000000,25911.08000000,25895.13000000,25911.07000000,80.35812000,1693852499999,2081557.58543450,2491,42.64483000,1104626.31028370,0
1693852500000,25911.07000000,25911.91000000,25902.75000000,25911.91000000,88.12036000,1693852799999,2282869.59925140,2246,56.70783000,1469075.64506590,0
1693852800000,25911.91000000,25924.71000000,25911.90000000,25924.70000000,48.12580000,1693853099999,1247171.60131000,2318,25.83276000,669445.89334130,0
1693853100000,25924.70000000,25948.15000000,25914.99000000,25948.15000000,77.45009000,1693853399999,2008180.74352800,2687,52.24657000,1354716.26721170,0
1693853400000,25948.15000000,25948.15000000,25922.51000000,25923.83000000,43.40171000,1693853699999,1125641.89365590,2060,18.32347000,475195.33004740,0
1693853700000,25923.84000000,25923.84000000,25913.21000000,25915.66000000,30.63855000,1693853999999,794089.00731410,1556,10.42836000,270265.84766610,0
1693854000000,25915.66000000,25915.67000000,25865.51000000,25871.94000000,127.76989000,1693854299999,3307088.63828960,2837,37.75611000,977047.79839580,0
1693854300000,25871.94000000,25891.85000000,25871.93000000,25891.85000000,19.23953000,1693854599999,497985.17111780,1615,9.46072000,244865.37597840,0
1693854600000,25891.84000000,25891.85000000,25879.88000000,25885.02000000,45.44509000,1693854899999,1176412.58317300,1881,15.77492000,408326.22419030,0
1693854900000,25885.01000000,25885.02000000,25869.02000000,25870.30000000,39.58848000,1693855199999,1024508.26809130,1726,6.15014000,159136.40877550,0
1693855200000,25870.30000000,25870.30000000,25853.15000000,25867.07000000,77.44178000,1693855499999,2002750.94923870,2099,28.80074000,744769.88184600,0
1693855500000,25867.06000000,25872.17000000,25859.44000000,25859.45000000,39.85955000,1693855799999,1031088.47254510,1676,21.46292000,555204.59492720,0
1693855800000,25859.45000000,25869.55000000,25859.44000000,25869.04000000,34.86304000,1693856099999,901856.37154570,1211,9.64285000,249426.32486650,0
1693856100000,25869.04000000,25869.04000000,25860.23000000,25869.03000000,24.90128000,1693856399999,644101.27708590,1228,8.74190000,226122.10296190,0
1693856400000,25869.02000000,25900.00000000,25869.02000000,25900.00000000,45.38954000,1693856699999,1174784.48622890,1407,39.71139000,1027807.32380910,0
1693856700000,25900.00000000,25916.83000000,25899.99000000,25910.38000000,35.76744000,1693856999999,926735.82778470,1670,14.91896000,386527.17109080,0
1693857000000,25910.38000000,25910.38000000,25881.74000000,25886.53000000,34.91869000,1693857299999,904220.07538110,1677,5.32889000,137958.13178500,0
1693857300000,25886.54000000,25893.19000000,25886.53000000,25893.18000000,21.34720000,1693857599999,552713.31667470,1292,11.09153000,287171.88458890,0
1693857600000,25893.19000000,25908.36000000,25893.18000000,25908.34000000,56.05074000,1693857899999,1451999.64241540,1583,29.29329000,758781.53114670,0
1693857900000,25908.35000000,25918.84000000,25908.34000000,25918.83000000,46.23388000,1693858199999,1198035.13534420,1301,37.13410000,962240.18546320,0
1693858200000,25918.83000000,25920.00000000,25904.12000000,25912.73000000,45.32528000,1693858499999,1174497.90381820,1503,21.23239000,550107.87819560,0
1693858500000,25912.72000000,25912.73000000,25900.00000000,25900.00000000,46.18725000,1693858799999,1196492.03213550,1463,16.17523000,419000.92907730,0
1693858800000,25900.01000000,25900.01000000,25887.73000000,25887.74000000,41.42530000,1693859099999,1072763.22047380,1285,10.81407000,280025.35661590,0
1693859100000,25887.74000000,25887.74000000,25857.06000000,25868.05000000,52.88874000,1693859399999,1368162.73981190,2019,22.05977000,570569.38260310,0
1693859400000,25868.06000000,25872.78000000,25806.41000000,25825.71000000,154.00709000,1693859699999,3979248.11418860,3442,47.62092000,1230169.21428520,0
1693859700000,25825.70000000,25838.44000000,25807.39000000,25830.75000000,61.81840000,1693859999999,1596433.49585780,1876,29.64565000,765618.85699840,0
1693860000000,25830.75000000,25874.81000000,25828.03000000,25845.43000000,93.44404000,1693860299999,2415800.90216530,1983,71.75811000,1855118.28424540,0
1693860300000,25845.43000000,25848.16000000,25823.11000000,25848.16000000,67.59994000,1693860599999,1746335.12394780,2112,25.29857000,653568.66076780,0
1693860600000,25848.16000000,25848.16000000,25823.11000000,25825.07000000,36.66463000,1693860899999,947156.96238900,1625,7.22437000,186618.00145770,0
1693860900000,25825.07000000,25838.25000000,25825.07000000,25836.68000000,38.29352000,1693861199999,989125.13415340,1149,27.22326000,703137.65826750,0
1693861200000,25836.68000000,25842.23000000,25819.08000000,25834.17000000,39.28844000,1693861499999,1014877.04525260,1656,15.37077000,397034.60762630,0
1693861500000,25834.18000000,25834.18000000,25807.28000000,25807.29000000,60.17504000,1693861799999,1553691.05968400,1875,16.73998000,432187.24654040,0
1693861800000,25807.28000000,25808.94000000,25763.45000000,25771.64000000,292.97045000,1693862099999,7555868.68070320,4477,91.54382000,2360554.78714200,0
1693862100000,25771.64000000,25776.21000000,25666.01000000,25743.70000000,610.53946000,1693862399999,15700447.15412220,8974,283.88309000,7299420.97641500,0
1693862400000,25743.70000000,25757.78000000,25713.55000000,25757.77000000,110.36876000,1693862699999,2840703.84408080,2694,69.24576000,1782435.89046470,0
1693862700000,25757.78000000,25774.64000000,25756.83000000,25769.13000000,72.63557000,1693862999999,1871550.35779930,2408,40.04752000,1031876.84372740,0
1693863000000,25769.14000000,25769.14000000,25728.35000000,25745.42000000,63.63323000,1693863299999,1638353.35210870,2171,24.00994000,618036.28028330,0
1693863300000,25745.41000000,25745.42000000,25673.22000000,25711.47000000,107.12003000,1693863599999,2753857.67797660,3347,48.18399000,1238566.95916350,0
1693863600000,25711.47000000,25749.46000000,25711.46000000,25741.32000000,74.50990000,1693863899999,1917576.14813490,2492,42.75831000,1100323.85002940,0
1693863900000,25741.33000000,25766.18000000,25737.19000000,25737.20000000,35.90420000,1693864199999,924645.49777290,2131,13.98213000,360060.07936380,0
1693864200000,25737.19000000,25737.20000000,25705.00000000,25705.01000000,57.45228000,1693864499999,1477785.65891680,2040,11.21743000,288599.87033910,0
1693864500000,25705.00000000,25705.01000000,25631.21000000,25677.71000000,331.51199000,1693864799999,8511345.72877930,6195,115.09306000,2954298.64101600,0
1693864800000,25677.72000000,25710.00000000,25632.61000000,25709.03000000,195.12037000,1693865099999,5010044.39952870,3992,82.85396000,2127392.89470050,0
1693865100000,25709.02000000,25729.55000000,25709.02000000,25720.82000000,55.81463000,1693865399999,1435540.62306540,2025,24.35963000,626472.05256290,0
1693865400000,25720.82000000,25738.11000000,25720.81000000,25737.13000000,37.71527000,1693865699999,970411.93242780,1638,23.02966000,592510.68039950,0
1693865700000,25737.14000000,25777.71000000,25734.51000000,25743.75000000,108.51673000,1693865999999,2795207.92420000,2713,53.13295000,1368507.04459480,0
1693866000000,25743.76000000,25743.76000000,25720.03000000,25728.60000000,67.63976000,1693866299999,1740393.06253650,2129,21.70355000,558394.67284660,0
1693866300000,25728.60000000,25763.45000000,25723.58000000,25757.26000000,70.37294000,1693866599999,1811733.85524490,2174,47.14630000,1213733.55855660,0
1693866600000,25757.26000000,25757.27000000,25735.44000000,25744.99000000,34.52860000,1693866899999,888891.09855010,1616,14.98489000,385736.23248310,0
1693866900000,25744.98000000,25779.26000000,25739.79000000,25779.26000000,102.04738000,1693867199999,2628668.54770250,2381,71.46747000,1840879.50581320,0
1693867200000,25779.25000000,25798.54000000,25767.62000000,25768.22000000,64.32208000,1693867499999,1658288.95901690,2306,33.14896000,854632.76476850,0
1693867500000,25768.22000000,25783.98000000,25762.41000000,25769.48000000,47.78968000,1693867799999,1231726.05795730,1583,23.18997000,597664.38485330,0
1693867800000,25769.48000000,25776.99000000,25757.20000000,25764.99000000,30.42290000,1693868099999,783856.65141610,1545,16.90908000,435657.97047880,0
1693868100000,25764.99000000,25781.39000000,25760.07000000,25775.01000000,25.52081000,1693868399999,657705.80224000,1485,10.63958000,274173.88886030,0
1693868400000,25775.02000000,25783.51000000,25772.81000000,25783.50000000,45.47249000,1693868699999,1172142.02959630,1611,26.87009000,692622.90032730,0
1693868700000,25783.51000000,25788.34000000,25781.54000000,25783.46000000,24.94916000,1693868999999,643283.18012420,1046,13.09801000,337709.42205480,0
1693869000000,25783.46000000,25783.46000000,25770.81000000,25779.01000000,49.66995000,1693869299999,1280322.61788230,1176,24.36339000,627933.29436740,0
1693869300000,25779.01000000,25779.01000000,25766.74000000,25770.71000000,29.58478000,1693869599999,762367.07236160,1048,16.59277000,427568.31913920,0
1693869600000,25770.70000000,25772.54000000,25764.02000000,25769.34000000,45.01673000,1693869899999,1160004.42907460,1168,28.22377000,727273.42877490,0
1693869900000,25769.33000000,25799.72000000,25769.33000000,25783.20000000,72.44504000,1693870199999,1868185.23647990,1816,60.28044000,1554482.21303340,0
1693870200000,25783.20000000,25795.43000000,25780.00000000,25783.19000000,33.82865000,1693870499999,872296.09483530,1299,24.49177000,631534.78473130,0
1693870500000,25783.19000000,25874.97000000,25780.03000000,25829.99000000,639.62251000,1693870799999,16515383.45482690,5572,381.52950000,9848606.15377870,0
1693870800000,25829.99000000,25830.00000000,25810.00000000,25822.01000000,94.67031000,1693871099999,2444367.63490280,1780,49.70410000,1283235.67029510,0
1693871100000,25822.00000000,25828.26000000,25814.42000000,25816.52000000,93.46433000,1693871399999,2413275.35582040,1493,19.17110000,494946.63883920,0
1693871400000,25816.51000000,25850.00000000,25816.51000000,25836.77000000,110.91413000,1693871699999,2865658.92243730,2431,72.70544000,1878222.60537560,0
1693871700000,25836.78000000,25836.78000000,25814.00000000,25826.02000000,44.18039000,1693871999999,1140778.66085110,1426,16.54554000,427205.55312770,0
1693872000000,25826.03000000,25837.79000000,25822.97000000,25832.11000000,82.93628000,1693872299999,2142290.30266790,2311,42.03695000,1085779.71946620,0
1693872300000,25832.10000000,25838.13000000,25832.10000000,25836.16000000,34.74398000,1693872599999,897653.70110030,1503,15.79429000,408048.28321770,0
1693872600000,25836.15000000,25844.48000000,25806.95000000,25813.18000000,113.79661000,1693872899999,2938427.44165560,2358,40.32331000,1041084.04107910,0
1693872900000,25813.18000000,25813.18000000,25781.09000000,25808.39000000,223.40055000,1693873199999,5763004.60676820,3001,52.79443000,1362005.08829760,0
1693873200000,25808.38000000,25808.39000000,25761.00000000,25776.26000000,128.72396000,1693873499999,3318500.76320680,2347,42.29787000,1090293.41023170,0
1693873500000,25776.26000000,25782.17000000,25769.49000000,25772.19000000,73.88062000,1693873799999,1904250.47572710,1998,29.81526000,768474.85459440,0
1693873800000,25772.18000000,25784.96000000,25772.18000000,25784.95000000,28.38189000,1693874099999,731669.34673190,1346,15.65942000,403681.95184240,0
1693874100000,25784.95000000,25790.20000000,25781.39000000,25781.39000000,23.30110000,1693874399999,600881.22570990,1270,13.00865000,335455.71245200,0
1693874400000,25781.40000000,25781.40000000,25758.32000000,25758.32000000,30.59225000,1693874699999,788390.81565960,1216,11.28021000,290699.53458510,0
1693874700000,25758.32000000,25763.69000000,25750.07000000,25752.95000000,32.38947000,1693874999999,834268.34135630,1568,12.49089000,321703.91083770,0
1693875000000,25752.95000000,25754.14000000,25737.69000000,25749.40000000,43.91940000,1693875299999,1130728.88159220,1630,24.12487000,621111.03715780,0
1693875300000,25749.41000000,25768.50000000,25749.40000000,25768.49000000,44.30907000,1693875599999,1141315.58257310,1334,31.79001000,818821.90386350,0
1693875600000,25768.50000000,25779.32000000,25765.03000000,25779.32000000,71.31597000,1693875899999,1838165.13891250,1678,58.98837000,1520420.83170660,0
1693875900000,25779.31000000,25779.32000000,25770.73000000,25772.11000000,44.44468000,1693876199999,1145575.93778560,1080,12.21975000,314947.94919080,0
1693876200000,25772.12000000,25772.12000000,25761.70000000,25762.94000000,34.78109000,1693876499999,896108.85700220,1059,19.30558000,497361.54798840,0
1693876500000,25762.95000000,25770.44000000,25752.32000000,25766.60000000,31.77267000,1693876799999,818512.82968840,1293,12.38096000,318952.93792530,0
1693876800000,25766.60000000,25766.60000000,25745.03000000,25748.00000000,41.28404000,1693877099999,1063359.41521830,1247,13.66720000,352000.51409950,0
1693877100000,25748.00000000,25770.00000000,25747.07000000,25770.00000000,41.38971000,1693877399999,1066100.10691710,1325,27.27164000,702494.40795530,0
1693877400000,25770.00000000,25794.57000000,25769.99000000,25789.47000000,35.97151000,1693877699999,927405.36120770,1492,20.21204000,521014.55097590,0
1693877700000,25789.47000000,25796.70000000,25785.01000000,25796.69000000,33.25343000,1693877999999,857633.82369850,1236,22.04477000,568562.74535400,0
1693878000000,25796.70000000,25803.94000000,25796.69000000,25801.73000000,20.81287000,1693878299999,537007.49848250,1152,10.82456000,279277.72805040,0
1693878300000,25801.74000000,25801.74000000,25772.82000000,25776.85000000,38.31745000,1693878599999,987928.24711700,1417,7.37837000,190215.77824350,0
1693878600000,25776.86000000,25776.86000000,25768.67000000,25768.67000000,66.55837000,1693878899999,1715538.63302370,1120,9.43784000,243260.97051380,0
1693878900000,25768.67000000,25768.68000000,25747.99000000,25753.14000000,47.43564000,1693879199999,1221678.04028780,1596,21.51703000,554096.12130820,0
1693879200000,25753.15000000,25757.08000000,25746.04000000,25750.70000000,40.04366000,1693879499999,1031223.28196240,1470,20.54628000,529104.69393110,0
1693879500000,25750.71000000,25757.08000000,25750.70000000,25752.08000000,25.31919000,1693879799999,652108.95324410,1005,11.04859000,284559.35440640,0
1693879800000,25752.07000000,25752.08000000,25741.73000000,25741.74000000,32.24367000,1693880099999,830208.96301400,1136,12.97761000,334169.42915230,0
1693880100000,25741.73000000,25743.02000000,25735.24000000,25742.38000000,52.47809000,1693880399999,1350798.81920110,1315,20.37523000,524458.90220950,0
